svi_id,location_name,total_population,svi_score,poverty_pct,unemployment_pct,age65_pct,disability_pct,latitude,longitude,source_agency,source_status
06037000708,Los Angeles County fallback SVI tract 708,5689,34.36,4.3,10.6,10.8,5.6,34.488446,-118.202279,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000709,Los Angeles County fallback SVI tract 709,2136,65.72,20.1,14.9,21.1,19.8,33.623026,-118.863982,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000710,Los Angeles County fallback SVI tract 710,3935,61.78,15.0,13.6,23.6,5.7,34.636351000000005,-118.423235,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000711,Los Angeles County fallback SVI tract 711,5962,55.54,23.9,5.5,16.7,19.4,33.740883999999994,-117.723418,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000712,Los Angeles County fallback SVI tract 712,3066,26.33,5.2,9.7,6.3,13.4,34.215425,-118.92884899999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000713,Los Angeles County fallback SVI tract 713,4144,64.92,11.6,15.3,22.1,15.3,34.79113,-118.858475,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000714,Los Angeles County fallback SVI tract 714,7180,38.11,8.0,8.4,9.3,19.3,34.204902999999995,-118.725811,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000715,Los Angeles County fallback SVI tract 715,3568,33.56,30.1,1.8,5.8,5.6,34.043437,-118.17639199999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000716,Los Angeles County fallback SVI tract 716,3424,79.67,24.5,14.2,19.5,20.8,33.961659999999995,-118.12465200000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000717,Los Angeles County fallback SVI tract 717,1690,59.22,14.8,7.1,23.7,13.9,33.531359,-118.20080499999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000718,Los Angeles County fallback SVI tract 718,4164,46.93,29.2,2.7,10.0,4.5,34.356783,-118.549613,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000719,Los Angeles County fallback SVI tract 719,5464,76.29,30.6,10.4,16.5,21.8,34.161522000000005,-118.639772,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000720,Los Angeles County fallback SVI tract 720,5619,42.44,9.7,8.6,15.3,15.1,33.400619999999996,-118.68945699999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000721,Los Angeles County fallback SVI tract 721,4038,47.13,5.2,12.3,12.3,12.4,34.098326,-117.757894,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000722,Los Angeles County fallback SVI tract 722,3665,61.25,36.6,3.8,22.2,7.6,33.913414,-118.82682299999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000723,Los Angeles County fallback SVI tract 723,1976,36.45,8.8,14.1,10.7,6.4,34.080701999999995,-118.31025600000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000724,Los Angeles County fallback SVI tract 724,6738,36.22,10.0,8.0,16.3,8.7,33.050921,-118.02928899999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000725,Los Angeles County fallback SVI tract 725,7073,57.78,14.9,10.7,21.5,7.5,32.84825,-118.664862,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000726,Los Angeles County fallback SVI tract 726,4135,50.95,4.0,12.8,11.1,21.5,33.44039299999999,-117.777226,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000727,Los Angeles County fallback SVI tract 727,3963,48.62,29.6,8.8,7.5,14.3,33.478072,-118.243822,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000728,Los Angeles County fallback SVI tract 728,1746,60.67,25.8,3.4,18.4,14.4,34.24291899999999,-118.931947,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000729,Los Angeles County fallback SVI tract 729,6472,15.87,3.0,1.7,10.5,5.2,34.577027,-118.630809,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000730,Los Angeles County fallback SVI tract 730,1017,70.32,34.4,6.3,17.8,13.1,33.501251,-118.74016200000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000731,Los Angeles County fallback SVI tract 731,3489,36.18,21.1,7.9,5.4,10.5,32.940975,-118.035554,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000732,Los Angeles County fallback SVI tract 732,2369,35.33,10.7,4.4,10.7,15.1,33.504735000000004,-118.76320799999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000733,Los Angeles County fallback SVI tract 733,2670,63.57,32.1,4.6,23.7,7.0,33.571245999999995,-118.850232,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000734,Los Angeles County fallback SVI tract 734,4452,44.3,19.9,5.4,19.5,12.4,33.22684,-118.71152500000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000735,Los Angeles County fallback SVI tract 735,3659,54.07,13.4,13.4,10.3,16.9,32.923397,-118.35699199999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000736,Los Angeles County fallback SVI tract 736,2438,67.62,31.6,8.9,11.8,16.9,33.064171,-118.13434199999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000737,Los Angeles County fallback SVI tract 737,5697,74.2,18.3,14.5,23.5,18.4,34.814691,-118.02364700000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000738,Los Angeles County fallback SVI tract 738,3253,54.88,16.0,14.9,13.9,17.8,32.906552,-118.428664,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000739,Los Angeles County fallback SVI tract 739,3752,40.23,4.0,8.2,5.4,16.5,33.216303,-117.814302,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000740,Los Angeles County fallback SVI tract 740,4897,71.43,31.3,12.4,20.1,12.5,33.922566,-118.401807,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000741,Los Angeles County fallback SVI tract 741,6592,46.78,9.6,9.8,13.2,9.9,33.779343,-117.99958899999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000742,Los Angeles County fallback SVI tract 742,3890,45.71,7.9,8.2,12.0,13.3,33.51536,-118.43603700000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000743,Los Angeles County fallback SVI tract 743,3770,37.35,11.7,11.8,9.7,6.5,33.175858,-118.02188100000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000744,Los Angeles County fallback SVI tract 744,6705,51.9,9.9,11.7,21.4,17.9,34.222706,-118.50611599999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000745,Los Angeles County fallback SVI tract 745,2098,58.76,20.7,10.6,20.9,16.8,34.737962,-118.90103300000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000746,Los Angeles County fallback SVI tract 746,4067,45.74,27.2,2.4,18.6,10.3,33.277924,-118.67744499999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000747,Los Angeles County fallback SVI tract 747,5341,56.43,31.7,9.0,19.3,7.5,34.512617999999996,-117.65615,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000748,Los Angeles County fallback SVI tract 748,5283,55.84,29.0,4.9,13.8,18.1,33.892567,-118.131936,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000749,Los Angeles County fallback SVI tract 749,1596,55.05,18.0,6.5,17.1,17.3,34.17561,-117.875334,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000750,Los Angeles County fallback SVI tract 750,1452,77.17,34.5,11.0,19.3,11.4,33.695676000000006,-117.79277099999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000751,Los Angeles County fallback SVI tract 751,2055,64.56,31.1,14.6,14.8,11.9,34.516344999999994,-118.18459600000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000752,Los Angeles County fallback SVI tract 752,6742,30.34,19.0,5.1,7.6,6.4,33.792134,-118.08441499999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000753,Los Angeles County fallback SVI tract 753,6037,57.29,29.5,8.2,16.7,8.8,34.81204999999999,-118.37705100000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000754,Los Angeles County fallback SVI tract 754,2532,39.81,7.8,14.4,7.2,8.9,34.522819,-118.48208,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000755,Los Angeles County fallback SVI tract 755,1631,48.89,6.4,15.6,8.9,9.3,33.95301499999999,-118.34792,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000756,Los Angeles County fallback SVI tract 756,2322,63.98,36.7,11.0,11.0,8.7,34.348313,-118.23545899999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000757,Los Angeles County fallback SVI tract 757,4799,56.25,31.0,6.3,14.4,15.1,33.873867,-118.765099,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000758,Los Angeles County fallback SVI tract 758,3612,45.93,7.5,13.3,10.2,20.2,34.39669,-118.33418999999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000759,Los Angeles County fallback SVI tract 759,2380,58.49,18.7,6.7,17.6,19.1,34.518848000000006,-117.860391,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000760,Los Angeles County fallback SVI tract 760,1933,59.64,34.2,2.1,7.8,20.3,34.104408,-118.49173599999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000761,Los Angeles County fallback SVI tract 761,6374,58.9,33.7,7.3,7.5,13.0,34.759885999999995,-118.10046600000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000762,Los Angeles County fallback SVI tract 762,4066,46.86,13.4,9.2,10.6,11.3,33.734967,-117.78935200000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000763,Los Angeles County fallback SVI tract 763,977,75.49,37.2,10.2,18.2,8.7,33.415527999999995,-118.907089,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000764,Los Angeles County fallback SVI tract 764,1656,41.16,15.4,6.1,16.5,10.7,33.008832,-117.77771499999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000765,Los Angeles County fallback SVI tract 765,5465,73.62,24.7,15.7,18.7,22.0,34.193261,-118.04174599999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000766,Los Angeles County fallback SVI tract 766,1894,59.85,27.0,15.9,17.9,7.7,34.723351,-117.89608600000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000767,Los Angeles County fallback SVI tract 767,5943,53.43,32.2,4.7,11.0,5.8,34.231024000000005,-117.83341399999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000768,Los Angeles County fallback SVI tract 768,2906,41.82,23.4,1.7,9.1,18.9,34.210718,-118.233169,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000769,Los Angeles County fallback SVI tract 769,6818,47.64,7.5,12.2,9.5,13.0,33.578985,-117.900109,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000770,Los Angeles County fallback SVI tract 770,6395,51.68,29.9,8.0,8.3,4.2,34.754751999999996,-118.69913899999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000771,Los Angeles County fallback SVI tract 771,4878,46.04,19.5,13.8,10.5,8.7,34.383411,-118.183384,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000772,Los Angeles County fallback SVI tract 772,1090,66.77,36.3,13.8,19.1,9.7,33.332317,-118.29675999999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000773,Los Angeles County fallback SVI tract 773,3957,41.4,14.9,2.7,14.6,12.1,33.032492000000005,-118.13981000000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000774,Los Angeles County fallback SVI tract 774,6559,44.92,12.8,9.4,22.7,8.1,33.968514,-118.152456,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000775,Los Angeles County fallback SVI tract 775,5389,47.0,29.2,3.0,15.8,15.7,33.785226,-118.152122,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000776,Los Angeles County fallback SVI tract 776,3477,24.21,7.7,9.0,6.5,5.9,34.571236,-118.717252,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000777,Los Angeles County fallback SVI tract 777,3449,66.19,25.4,14.8,6.5,21.6,34.456123000000005,-117.69205400000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000778,Los Angeles County fallback SVI tract 778,4740,39.54,12.3,7.4,10.0,4.4,32.947197,-118.635412,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000779,Los Angeles County fallback SVI tract 779,3357,45.68,10.5,8.8,19.2,9.7,34.143336999999995,-118.77346399999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000780,Los Angeles County fallback SVI tract 780,2144,52.89,17.4,6.8,19.9,20.9,34.092324,-117.822848,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000781,Los Angeles County fallback SVI tract 781,1245,37.64,9.4,2.1,22.2,16.1,33.91862199999999,-117.862195,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000782,Los Angeles County fallback SVI tract 782,1082,71.53,30.3,10.7,13.2,17.8,33.712523,-118.48226299999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000783,Los Angeles County fallback SVI tract 783,5169,58.4,14.9,9.6,14.0,16.6,34.783528000000004,-117.697766,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000784,Los Angeles County fallback SVI tract 784,6684,46.02,26.9,4.4,6.4,10.5,33.187667,-118.20712800000001,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000785,Los Angeles County fallback SVI tract 785,2922,65.19,31.5,4.2,20.0,18.5,34.648618,-117.91227799999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000786,Los Angeles County fallback SVI tract 786,1402,65.09,21.3,14.1,11.5,13.9,33.322256,-118.132879,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000787,Los Angeles County fallback SVI tract 787,5171,43.32,28.9,1.9,6.3,16.1,33.890575,-118.08060699999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000788,Los Angeles County fallback SVI tract 788,3595,39.68,7.8,14.2,7.3,5.2,33.046614,-118.12413699999999,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000789,Los Angeles County fallback SVI tract 789,6982,30.8,13.6,6.1,11.8,4.9,33.501234000000004,-118.926845,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000790,Los Angeles County fallback SVI tract 790,2617,68.92,35.6,5.6,14.4,17.8,32.989563,-118.315877,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
06037000791,Los Angeles County fallback SVI tract 791,5292,69.57,24.1,14.6,21.8,8.4,34.722504,-117.743122,LA County / CDC SVI style,simulated_fallback_due_download_missing_or_unavailable
